"Lord Of Tears"	"2367066"
"The Lords of Salem"	"1731697"
"Lost After Dark"	"3397556"
"The Lost Boys"	"0093437"
"The Lost Coast Tapes"	"1740725"
"The Loved Ones"	"1316536"
"Lovers Lane"	"0187251"
"Lovely Molly"	"1707392"
"Lucky Bastard"	"2417854"
"Madhouse (2004)"	"0363276"
"The Mad Monster"	"0035009"
"Madman"	"0082696"
"Magic"	"0077889"
"Making Contact"	"0089378"
"Mama"	"2023587"
"Man Bites Dog"	"0103905"
"The Man Who Laughs"	"0019130"
"Man's Best Friend"	"0107504"
"Man-Thing"	"0290747"
"Man Vs"	"3584354"
"Maneater"	"0066365"
"The Mangler"	"0113762"
"Maniac"	"2103217"
"Maniac Cop"	"0095583"
"Maniac Cop 2"	"0100107"
"Maniac Cop 3: Badge of Silence"	"0104808"
"Manos The Hands of Fate"	"0060666"
"Martin"	"0077914"
"Martyrs"	"1029234"
"Mary Shelley's Frankenstein"	"0109836"
"The Masque of the Red Death"	"0058333"
"Matango"	"0057295"
"Maximum Overdrive"	"0091499"
"May"	"0303361"
"Mega Shark vs. Giant Octopus"	"1350498"
"Megan Is Missing"	"1087461"
"Mexican Werewolf In Texas"	"0756689"
"The Messengers"	"0425430"
"The Midnight Meat Train"	"0805570"
"Midnight Movie"	"0981224"
"Mikey"	"0104870"
"Mimic"	"0119675"
"Mirrors"	"0790686"
"Misery"	"0100157"
"The Mist"	"0884328"
"Mister Frost"	"0100161"
"The Monolith Monsters"	"0050720"
"The Monster"	"3976144"
"Monster a-Go Go"	"0059464"
"Monster Brawl"	"1716753"
"The Monster Club"	"0081178"
"Monster in the Closet"	"0091544"
"Monster Man"	"0365513"
"The Monster That Challenged the World"	"0050722"
"Monsters Crash the Pajama Party"	"0059466"
"Moontrap"	"0097911"
"Motel Hell"	"0081184"
"Mother's Day"	"4824302"
"The Mothman Prophecies"	"0265349"
"Motor Home Massacre"	"0491063"
"The Mountain of the Cannibal God"	"0077945"
"Mr. Sardonicus"	"0055200"
"The Mummy (1932)"	"0023245"
"The Mummy (1959)"	"0053085"
"The Curse of the Mummy's Tomb"	"0057986"
"The Mummy's Shroud"	"0062006"
"The Mummy (2017)"	"2345759"
"The Mummy (1999)"	"0120616"
"The Mummy Returns"	"0209163"
"The Mummy: Tomb of the Dragon Emperor"	"0859163"
"The Mummy's Hand"	"0032818"
"Muoi: The Legend of a Portrait"	"0937231"
"Murders in the Rue Morgue"	"0067457"
"Murders in the Zoo"	"0024360"
"The Mummy's Hand"	"0032818"
"My Bloody Valentine"	"1179891"
"My Bloody Valentine 3D"	"1179891"
"My Little Eye"	"0280969"
"My Soul to Take"	"0872230"
"Mystery of the Wax Museum"	"0024368"
"My Super Psycho Sweet 16"	"1488584"
"Naboer"	"0453383"
"The Nail Gun Massacre"	"0089665"
"Near Dark"	"0093605"
"Necronomicon"	"0107664"
"Nekromantik"	"0093608"
"The Neon Demon"	"1974419"
"Ne Te Retourne Pas (\"Don't Look Back\")"	"1075113"
"Never Cry Werewolf"	"1135933"
"New Year's Evil"	"0082806"
"The New York Ripper"	"0084719"
"Next of Kin (1982)"	"0084408"
"The Night Flier"	"0119784"
"Night of the Big Heat"	"0062037"
"Night of the Blood Beast"	"0051993"
"Night of the Creeps"	"0091630"
"Night of the Demon"	"0050766"
"Night of the Demons (1988)"	"0093624"
"Night of the Demons 2"	"0110667"
"Night of the Demons 3"	"0116073"
"Night of the Demons (2009)"	"1268809"
"Night of the Ghouls"	"0156843"
"Night of the Lepus"	"0069005"
"A Night to Dismember"	"0126527"
"Nightbreed"	"0100260"
"Nightmare"	"0082818"
"A Nightmare on Elm Street"	"1179056"
"A Nightmare on Elm Street (1984)"	"0087800"
"A Nightmare on Elm Street Part 2: Freddy's Revenge"	"0089686"
"A Nightmare on Elm Street 3: Dream Warriors"	"0093629"
"A Nightmare on Elm Street 4: The Dream Master"	"0095742"
"A Nightmare on Elm Street 5: The Dream Child"	"0097981"
"Freddy's Dead: The Final Nightmare"	"0101917"
"Wes Craven's New Nightmare"	"0111686"
"Nightmares"	"0086014"
"Nightwish"	"0097982"
"Nine Lives (2002)"	"0318497"
"No One Lives"	"1763264"
"Noroi: The Curse"	"0930083"
"Nosferatu"	"0013442"
"Nudist Colony of the Dead"	"0102564"
"Oculus"	"2388715"
"Of Unknown Origin"	"0086036"
"The Old Dark House (1932)"	"0023293"
"The Omega Man"	"0067525"
"The Omen"	"0075005"
"The Omen (1976)"	"0075005"
"Damien: Omen II"	"0077394"
"Omen III: The Final Conflict"	"0082377"
"Omen IV: The Awakening"	"0102585"
"The Omen (2006)"	"0466909"
"One Missed Call"	"0479968"
"Onibaba"	"0058430"
"Open Grave"	"2071550"
"Opera"	"0093677"
"The Oracle"	"0089735"
"Orca: The Killer Whale"	"0076504"
"Orphan"	"1148204"
"The Orphanage"	"0464141"
"Other Halves"	"4308714"
"The Others"	"0230600"
"Otto; Or Up with Dead People"	"1151384"
"Ouija"	"1204977"
"Ouija: Origin of Evil"	"4361050"
"The Outing"	"0086262"
"Outpost"	"0892899"
"Oyayubihime"	"6433128"
"P2"	"0804516"
"The Pact"	"2040560"
"A Page of Madness"	"0017048"
"Pandorum"	"1188729"
"Panna a netvor"	"0078054"
"Paranoiac"	"0057401"
"Paranormal Activity"	"1179904"
"Pathogen"	"0481598"
"Patrick"	"2147459"
"Peeping Tom"	"0054167"
"The People Under the Stairs"	"0105121"
"Pet Sematary"	"0098084"
"Pet Sematary Two"	"0105128"
"Phantasm"	"0079714"
"The Phantom of the Opera (1925)"	"0016220"
"Phantom of the Opera (1943)"	"0036261"
"The Phantom of the Opera (1962)"	"0056347"
"The Phantom of the Opera (1989)"	"0098090"
"Phase IV"	"0070531"
"Phenomena"	"0087909"
"Phone"	"0323630"
"Pieces"	"0082748"
"Piranha"	"0078087"
"Piranha Part Two: The Spawning"	"0082910"
"Piranha 3D"	"0464154"
"Piranha 3DD"	"1714203"
"The Pit"	"0086113"
"The Plague of the Zombies"	"0060841"
"Plan 9 from Outer Space"	"0052077"
"Poltergeist"	"0084516"
"Poltergeist II: The Other Side"	"0091778"
"Poltergeist III"	"0095889"
"Pontypool"	"1226681"
"The Pool"	"0283027"
"Popcorn"	"0102690"
"Possession"	"0082933"
"The Possession"	"0431021"
"The Possession Of Michael King"	"2282016"
"The Poughkeepsie Tapes"	"1010271"
"Poultrygeist: Night of the Chicken Dead"	"0462485"
"Predator"	"3829266"
"Predator 2"	"0100403"
"Predators"	"1424381"
"The Prey"	"0086137"
"Primeval"	"0772193"
"Prince of Darkness"	"0093777"
"Prison"	"0095904"
"The Profane Exhibit"	"2066123"
"The Projected Man"	"0062159"
"Project Metal Beast"	"0114193"
"Prometheus"	"1446714"
"Alien: Covenant"	"2316204"
"Prom Night (1980)"	"0081383"
"Hello Mary Lou: Prom Night II"	"0093176"
"Prom Night III: The Last Kiss"	"0098136"
"Prom Night IV: Deliver Us From Evil"	"0105179"
"Prom Night (2008)"	"0926129"
"Prophecy"	"0079758"
"The Prophecy"	"0114194"
"The Prophecy II"	"0118643"
"The Prophecy 3: The Ascent"	"0183678"
"Proteus"	"0276816"
"The Prowler"	"0082951"
"Pro Wrestlers vs. Zombies"	"2240046"
"Psycho"	"0054215"
"Psycho II"	"0086154"
"Psycho III"	"0091799"
"Psycho IV: The Beginning"	"0102724"
"Psycho Beach Party"	"0206226"
"Psycho Cop"	"0095922"
"Psycho Cop Returns"	"0107894"
"Pulgasari"	"0089851"
"The Pumpkin Karver"	"0810444"
"Pumpkinhead"	"0095925"
"Puppet Master"	"0098143"
"The Pyramid"	"2799166"
"Q: The Winged Serpent"	"0084556"
"Quarantine"	"1082868"
"Rabies"	"1754000"
"Race With the Devil"	"0073600"
"Rampage"	"2231461"
"Rare Exports: A Christmas Tale"	"1401143"
"The Raven (1935)"	"0026912"
"The Raven (1963)"	"0057449"
"Ravenous"	"0129332"
"Raw"	"4954522"
"Rawhead Rex"	"0091829"
"Razorback"	"0087981"
"Re-Animator"	"0089885"
"Bride of Re-Animator"	"0099180"
"Beyond Re-Animator"	"0222812"
"The Reaping"	"0444682"
"Reazione a Catena"	"0115857"
"[REC]"	"1038988"
"Red Mist"	"1185264"
"Red Rover"	"0345852"
"The Red Shoes"	"0468683"
"Red State"	"0873886"
"Red Water"	"0365677"
"The Reef"	"1320291"
"Reeker"	"0393635"
"Reincarnation"	"0456630"
"The Relic"	"0120004"
"Repo! The Genetic Opera"	"0963194"
"Repulsion"	"0059646"
"Resident Evil"	"0120804"
"Resident Evil: Apocalypse"	"0318627"
"Resident Evil: Extinction"	"0432021"
"Resident Evil: Afterlife"	"0432021"
"Resident Evil: Retribution"	"1855325"
"Resident Evil: The Final Chapter"	"2592614"
"Resident Evil: Degeneration"	"1174954"
"Resident Evil: Damnation"	"1753496"
"Resident Evil: Vendetta"	"5776208"
"Resolution"	"1977895"
"The Return (1980)"	"0081421"
"Return to Horror High"	"0093854"
"Return of the Living Dead"	"0089907"
"The Return of the Living Dead"	"0089907"
"Return of the Living Dead Part II"	"0107953"
"Return of the Living Dead: Necropolis"	"0411805"
"Return of the Living Dead: Rave to the Grave"	"0411806"
"The Ring"	"0298130"
"The Ring Two"	"0377109"
"Rings"	"0498381"
"Road Train"	"1241330"
"RoboGeisha"	"1381512"
"Robot Monster"	"0046248"
"The Robot vs. The Aztec Mummy"	"0050717"
"The Roommate"	"1265990"
"Rosemary's Baby"	"0063522"
"Rubber"	"1612774"
"The Ruins"	"0963794"
"Rumpelstiltskin"	"0114306"
"The Sacrament"	"2383068"
"Sadako Vs Kayako"	"5309954"
"Salvage"	"1297298"
"The Sand"	"3399484"
"Santa Sangre"	"0098253"
"Santa's Slay"	"0393685"
"Satan's Little Helper"	"0380687"
"Satan's Children"	"0128451"
"Sauna"	"1124394"
"Savaged"	"2378453"
"Saw"	"0387564"
"Saw (2004)"	"0387564"
"Saw II"	"0432348"
"Saw III"	"0489270"
"Saw IV"	"0890870"
"Saw V"	"1132626"
"Saw VI"	"1233227"
"Saw 3D"	"1477076"
"Saw Legacy"	"3348730"
"Scalps"	"0086248"
"Scanners"	"0081455"
"Scanners II: The New Order"	"0102848"
"Scanners III: The Takeover"	"0105322"
"Scanner Cop"	"0111082"
"Scanner Cop II"	"0114344"
"Scarecrows"	"0096046"
"Scary or Die"	"1833879"
"Scooby-Doo On Zombie Island"	"0166792"
"Scream (1981)"	"0086262"
"Scream"	"0117571"
"Scream (1996)"	"0117571"
"Scream 2"	"0120082"
"Scream 3"	"0134084"
"Scream 4"	"1262416"
"Scream Bloody Murder"	"0070654"
"Scream For Help"	"0088066"
"Scream Park"	"2336104"
"Screamers"	"0114367"
"The Screaming Skull"	"0052169"
"Séance"	"0814343"
"See No Evil"	"0437179"
"See No Evil 2"	"3106120"
"The Sentinel"	"0076683"
"A Serbian Film"	"1273235"
"The Serpent and the Rainbow"	"0096071"
"Session 9"	"0261983"
"Severance"	"0464196"
"Shadow of the Vampire"	"0189998"
"Shakma"	"0100589"
"The Shallows"	"4052882"
"Shark Attack"	"0161970"
"Shark Attack 3: Megalodon"	"0313597"
"Shark in Venice"	"1087474"
"Shark Night"	"1867055"
"Sharktopus"	"1619880"
"The She-Creature"	"0050957"
"She-Wolf of London"	"0038934"
"The Shining"	"0081505"
"Shivers"	"0073705"
"Shock 'Em Dead"	"0102910"
"Shock Waves"	"0076704"
"Shocker"	"0098320"
"The Shrine"	"1341710"
"Shrooms"	"0492486"
"Shut In"	"2582500"
"Shutter"	"0482599"
"Shuttle"	"0880648"
"Sick Girl"	"1078931"
"Siege of the Dead"	"1583356"
"The Signal (2007)"	"0780607"
"Silent Hill"	"0384537"
"Silent Hill: Revelation 3D"	"0938330"
"The Silent House (2010)"	"1646973"
"Silent House (2012)"	"3462264"
"Silent Night, Deadly Night"	"0088117"
"Silent Night, Deadly Night Part 2"	"0088117"
"Silent Night, Deadly Night III: Better Watch Out!"	"0098331"
"Initiation: Silent Night, Deadly Night 4"	"0100618"
"Silent Night, Deadly Night 5: The Toy Maker"	"0105410"
"Silent Night"	"2347497"
"Silver Bullet"	"0090021"
"The Sinful Dwarf"	"0070696"
"Sinister"	"1922777"
"The Sinners of Hell"	"0154683"
"Sisters"	"1850457"
"The Sixth Sense"	"0167404"
"The Skeleton Key"	"0397101"
"Slaughter High"	"0091969"
"Sledgehammer"	"0244800"
"Sleepaway Camp"	"0086320"
"Judy"	"4164244"
"Sleepaway Camp II: Unhappy Campers"	"0096118"
"Sleepaway Camp III: Teenage Wasteland"	"0096119"
"Sleepaway Camp IV: The Survivor"	"2222430"
"Return to Sleepaway Camp"	"0382943"
"Sleep Tight"	"1437358"
"Sleepwalkers"	"0105428"
"Sleepy Hollow (1999)"	"0162661"
"Slither"	"0439815"
"Slugs"	"0093995"
"The Slumber Party Massacre"	"0084695"
"Slumber Party Massacre II"	"0093996"
"Slumber Party Massacre III"	"0100639"
"Smiley"	"2025667"
"Snuff 102"	"0984118"
"Society"	"0098354"
"Southbound"	"4935334"
"Species"	"0114508"
"Spiders"	"0203940"
"Spiders II: Breeding Ground"	"0282179"
"Spider Baby or, the Maddest Story Ever Told"	"0058606"
"Splice"	"1017460"
"Splinter"	"1031280"
"Split"	"4972582"
"Spontaneous Combustion"	"0098375"
"Squirm"	"0075261"
"StageFright -Aquarius-"	"0092576"
"Stake Land"	"1464580"
"Starry Eyes"	"2793490"
"Stay Alive"	"0441796"
"The Stepfather"	"0814335"
"The Stepford Wives"	"0327162"
"Steve Niles' Remains"	"1870527"
"Stigmata"	"0145531"
"Stitches (2001)"	"0261322"
"Stitches (2012)"	"2126362"
"The Strangers"	"0482606"
"Street Trash"	"0094057"
"Student Bodies"	"0083133"
"The Stuff"	"0090094"
"Subject Two"	"0492912"
"Subspecies"	"0103002"
"Superstition"	"0084739"
"Suspect Zero"	"0324127"
"Suspiria"	"0076786"
"Inferno"	"3062096"
"Mother of Tears"	"0804507"
"Sweet Home"	"3477752"
"Sweet Sixteen"	"0083146"
"A Tale of Two Sisters"	"0365376"
"Tales from the Crypt"	"0069341"
"Tales from the Darkside: The Movie"	"0100740"
"Tales from the Hood"	"0114609"
"Tamara"	"0401815"
"Tape 407"	"2062661"
"Tarantula"	"0048696"
"Targets"	"0063671"
"Tasmanian Devils"	"2180543"
"Ted Bundy"	"0284929"
"Teen-Age Strangler"	"0059786"
"Teeth"	"0780622"
"Tenebre"	"0084777"
"The Terror"	"0057569"
"Terror Firmer"	"0169299"
"Terror Train"	"0081617"
"Tetsuo: The Iron Man"	"0096251"
"The Texas Chainsaw Massacre"	"0072271"
"The Texas Chainsaw Massacre 2"	"0092076"
"Leatherface: The Texas Chainsaw Massacre III"	"0099994"
"Texas Chainsaw Massacre: The Next Generation"	"0110978"
"The Texas Chainsaw Massacre (2003)"	"0324216"
"The Texas Chainsaw Massacre: The Beginning"	"0420294"
"Texas Chainsaw 3D"	"1572315"
"ThanksKilling"	"1129441"
"Theatre of Blood"	"0070791"
"Them!"	"0047573"
"They"	"0283632"
"They Look Like People"	"4105970"
"There's Nothing Out There"	"0103077"
"The Thing (1982)"	"0084787"
"The Thing (2011)"	"0905372"
"The Thing from Another World"	"0044121"
"The Thing That Couldn't Die"	"0052289"
"Thir13en Ghosts"	"0245674"
"Thirst"	"0762073"
"Three... Extremes"	"0420251"
"Ticks"	"0108339"
"Time Walker"	"0084796"
"The Tingler"	"0053363"
"The Toolbox Murders"	"0078405"
"Tormented"	"1100053"
"The Town That Dreaded Sundown"	"2561546"
"Touch of Satan"	"0066476"
"Track of the Moon Beast"	"0075343"
"Trailer Park of Terror"	"0892109"
"Train to Busan"	"5700672"
"Trauma"	"0074258"
"Tremors"	"0100814"
"Tremors 2: Aftershocks"	"0114720"
"Tremors 3: Back to Perfection"	"0259685"
"Tremors 4: The Legend Begins"	"0334541"
"Tremors 5: Bloodlines"	"4180514"
"Trick or Treat"	"0092112"
"Trick 'r Treat"	"0862856"
"Trilogy of Terror"	"0073820"
"Trilogy of Terror II"	"0117966"
"Troll"	"0092115"
"Troll 2"	"0105643"
"The Troll Hunter"	"1740707"
"Tromeo and Juliet"	"0114733"
"Trucks"	"0120380"
"Truth or Dare?: A Critical Madness"	"0092118"
"Tucker & Dale Vs. Evil"	"1465522"
"Twilight Zone: The Movie"	"0086491"
"The Two Faces of Dr. Jekyll"	"0054416"
"Two Thousand Maniacs!"	"0058694"
"Uncle Sam"	"0118025"
"The Unborn"	"1139668"
"The Uncanny"	"0076853"
"The Undead"	"0070078"
"Undead or Alive"	"0795505"
"The Unearthly"	"0051134"
"Unfriended"	"3713166"
"Uninhabited"	"1459013"
"The Uninvited (2009)"	"0815245"
"Uninvited"	"0096341"
"Unmasked Part 25"	"0096343"
"Untraceable"	"0880578"
"Urban Explorer"	"1642665"
"Urban Legend"	"0146336"
"Urban Legends: Final Cut"	"0192731"
"Urban Legends: Bloody Mary"	"0451957"
"Vacancy"	"0452702"
"The Vagrant"	"0105719"
"Valentine"	"0242998"
"Valerie and Her Week of Wonders"	"0066516"
"The Vampire"	"0023649"
"Vampire Girl vs. Frankenstein Girl"	"1425928"
"The Vampire Lovers"	"0066518"
"Vampyr"	"0023649"
"Van Helsing"	"0338526"
"Vanishing on 7th Street"	"1452628"
"Vase de Noces"	"0072355"
"Venom"	"1270797"
"Versus"	"0275773"
"V/H/S"	"2105044"
"V/H/S/2"	"2450186"
"V/H/S: Viral"	"3704538"
"Victor Frankenstein"	"1976009"
"Videodrome"	"0086541"
"Vile"	"1711018"
"The Village"	"0368447"
"Village of the Damned (1960)"	"0054443"
"Village of the Damned (1995)"	"0114852"
"Violent Shit"	"4198186"
"The Visit"	"3567288"
"Visiting Hours"	"0083296"
"The Void"	"4255304"
"The Wailing"	"5215952"
"Wake Wood"	"1296899"
"Wasting Away"	"1528840"
"The Ward"	"1369706"
"Warlock"	"0053434"
"Warlock: The Armageddon"	"0108517"
"Warlock III: The End of Innocence"	"0157171"
"Warriors of Terra"	"0490240"
"Waxwork"	"0096426"
"We Are Still Here"	"3520418"
"We Are What We Are"	"2309021"
"Welp"	"3061836"
"Werewolf"	"0118137"
"Werewolf of London"	"0027194"
"The Werewolf of Washington"	"0070908"
"What Have You Done to Solange?"	"0068416"
"What We Become"	"3547682"
"When a Killer Calls"	"0490798"
"When a Stranger Calls"	"0455857"
"Where the Dead Go to Die"	"2095004"
"Wish Upon"	"5322012"
"The Whisperer in Darkness"	"1498878"
"White: The Melody of the Curse"	"1984177"
"White Zombie"	"0023694"
"Who Can Kill a Child?"	"0075462"
"Wicked Little Things"	"0470000"
"The Wicker Man (1973)"	"0070917"
"The Wicker Man (2006)"	"0450345"
"Willard"	"0310357"
"Windigo"	"0128232"
"Wishmaster"	"0120524"
"Wishmaster 2: Evil Never Dies"	"0156182"
"Wishmaster 3: Beyond the Gates of Hell"	"0254871"
"Wishmaster 4: The Prophecy Fulfilled"	"0254872"
"The VVitch"	"4263482"
"Witchboard"	"0090327"
"Witchfinder General"	"0063285"
"Wither"	"2140671"
"Without Warning (1980)"	"0081764"
"The Wizard of Gore"	"0765487"
"WNUF Halloween Special"	"3104078"
"Wolf Creek"	"0416315"
"The Wolf Man (1941)"	"0034398"
"The Wolfman (2010)"	"0780653"
"Wolfen"	"0083336"
"Wolfman"	"0780653"
"The Woman"	"1714208"
"The Woman in Black"	"1596365"
"The Woman in Black: Angel of Death"	"2339741"
"Would You Rather"	"1999995"
"Wrong Turn"	"0295700"
"Wrong Turn 2: Dead End"	"0804555"
"Wrong Turn 3: Left for Dead"	"1261978"
"Wrong Turn 4: Bloody Beginnings"	"1865567"
"Wrong Turn 5: Bloodlines"	"2375779"
"Wrong Turn 6: Last Resort"	"3612032"
"Wyrmwood: Road of the Dead"	"2535470"
"Xtro"	"0086610"
"XX"	"3322892"
"Yellow Brick Road"	"1398428"
"Yeti: A Love Story"	"0765488"
"You're Next"	"1853739"
"Zombi 2"	"0080057"
"Zombi 3D"	"3501584"
"Zombie Blood Bath"	"0054724"
"The Zombie Diaries"	"0876294"
"Zombie Nightmare"	"0092297"
"Zombie Strippers"	"0960890"
"Zombie Wars"	"0897444"
"Die Zombiejager"	"0480777"
"Zombieland"	"1156398"
