Bridget Jones's Diary	0243155	71500556
Safe Haven	1702439	71346930
Chocolat	0241303	71309760
Turner & Hooch	0098536	71079915
The Score	0227445	71069884
John Q	0251160	71026631
The Bridges of Madison County	0112579	70960517
Shallow Hal	0256380	70836296
V for Vendetta	0434409	70496802
The Best Man Holiday	2083355	70492685
JFK	0102138	70405498
Rocky Balboa	0479143	70269171
World Trade Center	0469641	70236496
The Big Short	1596363	70235322
Grumpy Old Men	0107050	70172621
Boomerang	0103859	70100000
Act of Valor	1591479	70011073
Born on the Fourth of July	0096969	70001698
Ben-Hur	0052618	70000000
Seven Pounds	0814314	69951824
Divine Secrets of the Ya-Ya Sisterhood	0279778	69586544
Vertical Limit	0190865	68473360
Obsessed	1198138	68261644
Outbreak	0114069	67823573
War Room	3832914	67790117
Dial M for Murder	0046912	67629105
Heat	0113277	67436000
Holes	0311289	67325559
Insomnia	0278504	67263182
Coach Carter	0393162	67253092
Hacksaw Ridge	2119532	67115062
Changing Lanes	0264472	66790248
The Godfather: Part III	0099674	66676062
The Forgotten	0356618	66641205
Charlie Wilson's War	0472062	66636385
Babe	0112431	66600000
Legends of the Fall	0110322	66528842
Contraband	1524137	66489425
The Bone Collector	0145681	66488090
Looper	1276104	66468315
The Parent Trap	0120783	66304095
Big Fish	0319061	66257002
Waiting to Exhale	0114885	66217473
Kill Bill: Vol. 2	0378194	66207920
Magic Mike XXL	2268016	66009973
The Manchurian Candidate	0368008	65948711
Bad Boys	0112442	65807024
Ever After: A Cinderella Story	0120631	65703412
Madea's Witness Protection	2215285	65623128
Witness	0090329	65500000
Step Up	0462590	65269010
Wolf	0111742	65012000
About Schmidt	0257360	65010106
Exodus: Gods and Kings	1528100	65007045
The American President	0112346	65000000
Barbershop 2: Back in Business	0337579	64955956
Mirror Mirror	1667353	64933670
Mr. Mom	0085970	64800000
L.A. Confidential	0119488	64604977
Field of Dreams	0097351	64431625
Miracle	0349825	64371181
A Dog's Purpose	1753383	64304940
The Amityville Horror	0384806	64255243
17 Again	0974661	64149837
Working Girl	0096463	64000000
Scent of a Woman	0105323	63895607
Dirty Dancing	0092890	63892689
Life	0123964	63844974
Staying Alive	0086361	63800000
Mona Lisa Smile	0304415	63695760
Unknown	0450340	63677735
Hope Springs	1535438	63536011
Risky Business	0086200	63500000
The Time Traveler's Wife	0452694	63411478
Madea's Family Reunion	0455612	63231524
Rising Sun	0107969	63095271
The Last Song	1294226	62933793
Forgetting Sarah Marshall	0800039	62877175
Jarhead	0418763	62647540
Black Mass	1355683	62563543
The Crying Game	0104036	62549000
London Has Fallen	3300542	62401264
The Wolfman	0780653	61937495
Miracles from Heaven	4257926	61693523
Cinderella Man	0352248	61644321
Flatliners	0099582	61490000
See full summary	0775539	61356221
Rules of Engagement	0160797	61322858
Deepwater Horizon	1860357	61284947
Misery	0100157	61276872
Friday Night Lights	0390022	61188085
The Devil's Advocate	0118971	60984028
Prisoners	1392214	60962878
Harlem Nights	0097481	60864870
Coyote Ugly	0200550	60786269
God's Not Dead	2528814	60753735
Poseidon	0409182	60655503
Three Kings	0120188	60652036
Kiss the Girls	0119468	60491560
The Lucky One	1327194	60443237
Burn After Reading	0887883	60338891
Scrooged	0096061	60328558
The Cable Guy	0115798	60154431
Why Did I Get Married Too?	1391137	60072596
Bad Santa	0307987	60057639
Hope Floats	0119313	60033780
The Good Shepherd	0343737	59901040
Little Miss Sunshine	0449059	59889948
My Girl	0102492	59847242
Secretariat	1028576	59699513
Son of God	3210686	59696176
Love Actually	0314331	59365105
The Grand Budapest Hotel	2278388	59073773
Behind Enemy Lines	0159273	59068786
Courage Under Fire	0115956	58918501
See full summary	0104231	58883840
Chariots of Fire	0082158	58800000
Water for Elephants	1067583	58700247
Jack	0116669	58586889
Sea of Love	0098273	58571513
Easy A	1282140	58401464
Open Range	0316356	58328680
Anastasia	0118617	58297830
The Secret Life of Walter Mitty	0359950	58229120
Bicentennial Man	0182789	58220776
Ali	0248667	58183966
Step Up 2: The Streets	1023481	58006147
See full summary	1189340	57981889
Shall We Dance	0358135	57887882
Invincible	0445990	57789574
Cleopatra	0056937	57750000
Fences	2671706	57642961
Life Is Beautiful	0118799	57598247
The Cider House Rules	0124315	57536361
Boyz n the Hood	0101507	57504069
Moulin Rouge!	0203009	57386369
Blood Diamond	0450259	57366262
The Specialist	0111255	57362581
The Shack	2872518	57330873
The Godfather: Part II	0071562	57300000
Willow	0096446	57269863
See full summary	0105699	57138719
Beethoven	0103786	57114049
Annie	0083564	57100000
Beaches	0094715	57041866
The Perfect Guy	3862750	57017904
Memoirs of a Geisha	0397535	57010853
A Civil Action	0120633	56702901
Guess Who's Coming to Dinner	0061735	56700000
12 Years a Slave	2024544	56667870
Tombstone	0108358	56505065
Joy	2446980	56443482
The Queen	0436697	56437947
The Big Chill	0085244	56400000
Drumline	0303933	56398162
Edward Scissorhands	0099487	56362352
Me Before You	2674426	56228651
