Storks	4624424	72655779	70000000	1.0379397	2016-09-23
Barnyard	0414853	72601713	51000000	1.423563	2006-08-04
The Smurfs 2	2017020	71017784	105000000	0.6763598476190477	2013-07-31
Stuart Little 2	0243585	64736114	120000000	0.5394676166666666	2002-07-19
Flushed Away	0424095	64459316	149000000	0.4326128590604027	2006-11-03
The Nut Job	1821658	64238770	42000000	1.5294945238095239	2014-01-17
Ice Age: Collision Course	3416828	64060187	105000000	0.610097019047619	2016-07-22
Happy Feet Two	1402488	63992328	135000000	0.47401724444444443	2011-11-18
Beavis and Butt-Head Do America	0115641	63071133	12000000	5.25592775	1996-12-20
Fantasia 2000	0120910	60507228	80000000	0.75634035	2000-06-16
Planes: Fire & Rescue	2980706	59157732	50000000	1.18315464	2014-07-18
Surf's Up	0423294	58867694	100000000	0.58867694	2007-06-08
Curious George	0381971	58336565	50000000	1.1667313	2006-02-10
Anastasia	0118617	58297830	50000000	1.1659566	1997-11-21
Escape from Planet Earth	0765446	57011847	40000000	1.425296175	2013-02-15
The Curse of the Were-Rabbit	0312004	56068547	30000000	1.8689515666666667	2005-10-07
ParaNorman	1623288	55994557	60000000	0.9332426166666666	2012-08-17
Free Birds	1621039	55747724	55000000	1.0135949818181818	2013-11-01
Legend of the Guardians: The Owls of Ga'Hoole	1219342	55673333	80000000	0.6959166625	2010-09-24
TMNT	0453556	54132596	34000000	1.5921351764705882	2007-03-23
Corpse Bride	0121164	53337608	40000000	1.3334402	2005-09-23
South Park: Bigger, Longer & Uncut	0158983	52008288	21000000	2.476585142857143	1999-06-30
Sleeping Beauty	0053285	51600000	6000000	8.6	1959-02-06
Hoodwinked!	0443536	51053787	17500000	2.917359257142857	2006-01-13
The Tale of Despereaux	0420238	50818750	60000000	0.8469791666666666	2008-12-19
The Boxtrolls	0787474	50807639	60000000	0.8467939833333333	2014-09-26
The Road to El Dorado	0138749	50802661	95000000	0.5347648526315789	2000-03-31
The Book of Life	2262227	50150619	50000000	1.00301238	2014-10-17
Home on the Range	0299172	50026353	110000000	0.4547850272727273	2004-04-02
Return to Never Land	0280030	48423368	20000000	2.4211684	2002-02-15
The Land Before Time	0095489	48092846	12500000	3.84742768	1988-11-18
Kubo and the Two Strings	4302938	48019281	60000000	0.80032135	2016-08-19
The Jungle Book 2	0283426	47887943	20000000	2.39439715	2003-02-14
An American Tail	0090633	47483002	0	0	1986-11-21
Arthur Christmas	1430607	46440491	100000000	0.46440491	2011-11-23
Captain Underpants: The First Epic Movie	2091256	45806364	38000000	1.2054306315789474	2017-06-02
The Tigger Movie	0220099	45542421	30000000	1.5180807	2000-02-11
Smurfs: The Lost Village	2398241	44336614	60000000	0.7389435666666667	2017-04-07
Pokémon: The Movie 2000	0210234	43700000	30000000	1.4566666666666668	2000-07-21
Planet 51	0762125	42194060	70000000	0.6027722857142858	2009-11-20
The Wild Thornberrys Movie	0282120	39880476	25000000	1.59521904	2002-12-20
Rugrats Go Wild	0337711	39399750	25000000	1.57599	2003-06-13
The Great Mouse Detective	0091149	38600000	14000000	2.757142857142857	1986-07-02
Treasure Planet	0133240	38120554	140000000	0.2722896714285714	2002-11-27
The Wild	0405469	37371315	80000000	0.4671414375	2006-04-14
Recess: School's Out	0265632	36696761	23000000	1.595511347826087	2001-02-16
Walking with Dinosaurs 3D	1762399	36073232	80000000	0.4509154	2013-12-20
A Goofy Movie	0113198	35348597	0	0	1995-04-07
Frankenweenie	1142977	35287788	39000000	0.9048150769230769	2012-10-05
Star Wars: The Clone Wars	1185834	35154336	8500000	4.135804235294118	2008-08-15
Cinderella	0042332	34100000	2900000	11.758620689655173	1950-03-04
See full summary	0401623	33557433	0	0	2005-09-23
Final Fantasy: The Spirits Within	0173840	32131830	137000000	0.23453890510948905	2001-07-11
9	0472033	31743332	30000000	1.0581110666666667	2009-09-09
The Pirates! Band of Misfits	1430626	31051126	55000000	0.5645659272727273	2012-04-27
Space Chimps	0482603	30105968	37000000	0.8136748108108108	2008-07-18
See full summary	0111105	30000000	0	0	1994-11-05
The Fox and the Hound	0082406	29800000	12000000	2.4833333333333334	1981-07-10
James and the Giant Peach	0116683	28934758	38000000	0.761441	1996-04-12
Garfield: A Tail of Two Kitties	0455499	28424210	60000000	0.47373683333333333	2006-06-16
The Ant Bully	0429589	28133159	50000000	0.56266318	2006-07-28
The Rescuers Down Under	0100477	27931461	30000000	0.9310487	1990-11-16
All Dogs Go to Heaven	0096787	27100027	13800000	1.9637700724637681	1989-11-17
Winnie the Pooh	1449283	26687172	30000000	0.8895724	2011-07-15
Sinbad: Legend of the Seven Seas	0165982	26288320	60000000	0.4381386666666667	2003-07-02
The Adventures of Rocky & Bullwinkle	0131704	26000610	76000000	0.3421132894736842	2000-06-30
See full summary	0298388	25571351	14000000	1.8265250714285715	2002-10-04
Aliens in the Attic	0775552	25200412	45000000	0.5600091555555555	2009-07-31
Alpha and Omega	1213012	25077977	20000000	1.25389885	2010-09-17
FernGully: The Last Rainforest	0104254	24650296	24000000	1.0270956666666666	1992-04-10
See full summary	1027743	23552772	0	0	2007-10-05
Eight Crazy Nights	0271263	23443124	34000000	0.6895036470588235	2002-11-27
The Iron Giant	0129167	23159305	70000000	0.3308472142857143	1999-08-06
Piglet's Big Movie	0323642	23073611	0	0	2003-03-21
The Care Bears Movie	0088885	22934000	2000000	11.467	1985-03-29
Titan A.E.	0120913	22751979	75000000	0.30335972	2000-06-16
Quest for Camelot	0120800	22717758	40000000	0.56794395	1998-05-15
An American Tail: Fievel Goes West	0101329	22166041	0	0	1991-11-22
Mars Needs Moms	1305591	21379315	150000000	0.14252876666666667	2011-03-11
The Black Cauldron	0088814	21000000	44000000	0.4772727272727273	1985-07-24
Fantastic Mr. Fox	0432283	20999103	40000000	0.524977575	2009-11-25
Looney Tunes: Back in Action	0318155	20950820	80000000	0.26188525	2003-11-14
Yu-Gi-Oh!: The Movie	0403703	19762690	20000000	0.9881345	2004-08-13
Astro Boy	0375568	19548064	65000000	0.3007394461538462	2009-10-23
Igor	0465502	19528188	25000000	0.78112752	2008-09-19
See full summary	0361089	19447478	35000000	0.5556422285714285	2005-08-19
Doug's 1st Movie	0187819	19421271	5000000	3.8842542	1999-03-26
Shaun the Sheep Movie	2872750	19369813	25000000	0.77479252	2015-08-05
The Secret World of Arrietty	1568921	19192510	23000000	0.8344569565217391	2012-02-17
DuckTales the Movie: Treasure of the Lost Lamp	0099472	18115724	0	0	1990-08-03
See full summary	0407121	18081626	20000000	0.9040813	2005-02-11
Norm of the North	1594972	17017118	18000000	0.9453954444444445	2016-01-15
Happily N'Ever After	0308353	15519841	47000000	0.33020938297872343	2007-01-05
Arthur and the Invisibles	0344854	15131330	86000000	0.17594569767441862	2007-01-12
Ponyo	0876563	15081783	34000000	0.44358185294117647	2009-08-14
The Adventures of Pinocchio	0086857	14764717	0	0	1984
Fly Me to the Moon 3D	0486321	14532946	25000000	0.58131784	2008-08-29
Everyone's Hero	0430779	14522427	35000000	0.4149264857142857	2006-09-15
Cool World	0104009	14110600	30000000	0.47035333333333335	1992-07-10
Hey Arnold! The Movie	0314166	13684949	3000000	4.561649666666667	2002-06-28
Haunted Castle	0278475	13651656	0	0	2001-02-23
Osmosis Jones	0181739	13596911	70000000	0.1942415857142857	2001-08-10
See full summary	0475998	12701880	15000000	0.846792	2008-01-11
Strange Magic	4191054	12427046	0	0	2015-01-23
The Pagemaster	0110763	12039526	27000000	0.44590837037037034	1994-11-23
The King and I	0160429	11956538	25000000	0.47826152	1999-03-19
Rock-A-Doodle	0102802	11657385	18000000	0.6476325	1992-04-03
The Powerpuff Girls Movie	0289408	11411644	11000000	1.037422181818182	2002-07-03
Thumbelina	0111419	11373501	28000000	0.40619646428571426	1994-03-30
Balto	0112453	11268750	0	0	1995-12-22
CyberWorld	0233508	11243622	0	0	2000-10-06
Jetsons: The Movie	0099878	10900000	0	0	1990-07-06
See full summary	0135640	10232980	0	0	1997-12-13
Hoodwinked Too! Hood vs. Evil	0844993	10134754	30000000	0.33782513333333336	2011-04-29
Spirited Away	0245429	10049886	19000000	0.5289413684210527	2003-03-28
The Swan Princess	0111333	9771658	20000000	0.4885829	1994-11-18
Digimon: The Movie	0259974	9628751	5000000	1.9257502	2000-10-06
Rock Dog	2822672	9404922	60000000	0.1567487	2017-02-24
See full summary	0108526	9315576	0	0	1993-11-24
Huevos: Little Rooster's Egg-cellent Adventure	4643580	9069010	5300000	1.711133962264151	2015-09-11
All Dogs Go to Heaven 2	0115509	8620500	0	0	1996-03-29
Ratchet & Clank	2865120	8549740	20000000	0.427487	2016-04-29
See full summary	0090799	8540346	0	0	1986-03-21
Legends of Oz: Dorothy's Return	0884726	8460990	70000000	0.12087128571428571	2014-05-09
Bébé's Kids	0103783	8442162	0	0	1992-07-31
The Wild Life	4731008	7965609	13000000	0.6127391538461539	2016-09-09
Sprung! The Magic Roundabout	0339334	7415850	20000000	0.3707925	2005-02-02
See full summary	0763304	7382993	20000000	0.36914965	2006-02-24
Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F'	3819668	7232704	5000000	1.4465408	2015-08-04
The Triplets of Belleville	0286244	7002255	9500000	0.7370794736842106	2004-02-13
The Chipmunk Adventure	0092752	6804312	0	0	1987-05-22
Once Upon a Forest	0107745	6574896	13000000	0.5057612307692307	1993-06-18
Teacher's Pet	0350194	6491350	10000000	0.649135	2004-01-16
My Little Pony: The Movie	0091584	5958456	0	0	1986-06-06
The Transformers: The Movie	0092106	5849647	6000000	0.9749411666666666	1986-08-08
Orlando	1426379	5736750	0	0	0
Batman: Mask of the Phantasm	0106364	5617391	6000000	0.9362318333333334	1993-12-25
